Customer ID,Age,Gender,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,age_group,generation,purchase_tier,loyalty_tier,freq_order,frequency_category,customer_value_score,value_segment,promo_engagement,seasonal_spend_index,rating_flag,rating_category,is_subscriber,used_discount
492,49,Male,Outerwear,69,Vermont,M,Silver,Summer,,Yes,2-Day Shipping,Yes,24,Credit Card,Bi-Weekly,46-55,Gen X (45-60),Premium ($61-$80),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.576,Medium Value,Engaged Subscriber,58.41,No Rating,Not Rated,1,1
493,50,Male,Clothing,62,Michigan,M,Black,Fall,3.9,Yes,Standard,Yes,11,Debit Card,Weekly,46-55,Gen X (45-60),Premium ($61-$80),Regular (11-25),1,High Frequency (Weekly-Bi-Weekly),0.531,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
494,28,Male,Accessories,48,Nevada,XL,Red,Summer,4.7,Yes,Store Pickup,Yes,19,Cash,Bi-Weekly,26-35,Gen Z (18-28),Mid ($31-$60),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.435,Medium Value,Engaged Subscriber,58.41,Rated,Excellent (4.5-5.0),1,1
495,38,Male,Footwear,68,Indiana,M,Indigo,Winter,4.5,Yes,Express,Yes,42,Debit Card,Weekly,36-45,Millennial (29-44),Premium ($61-$80),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.783,High Value,Engaged Subscriber,60.36,Rated,Excellent (4.5-5.0),1,1
496,33,Male,Accessories,36,Michigan,XL,Cyan,Fall,3.3,Yes,Free Shipping,Yes,6,Debit Card,Fortnightly,26-35,Millennial (29-44),Mid ($31-$60),Developing (6-10),2,High Frequency (Weekly-Bi-Weekly),0.324,Low Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
497,30,Male,Clothing,63,California,S,Maroon,Fall,3.3,Yes,Express,Yes,31,Venmo,Fortnightly,26-35,Millennial (29-44),Premium ($61-$80),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.638,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
498,43,Male,Footwear,39,Oklahoma,S,Silver,Winter,4.6,Yes,Free Shipping,Yes,31,Cash,Weekly,36-45,Millennial (29-44),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.559,Medium Value,Engaged Subscriber,60.36,Rated,Excellent (4.5-5.0),1,1
499,43,Male,Footwear,78,Iowa,M,Lavender,Spring,3.6,Yes,Free Shipping,Yes,27,Bank Transfer,Monthly,36-45,Millennial (29-44),Premium ($61-$80),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.601,Medium Value,Engaged Subscriber,58.74,Rated,Average (3.0-3.9),1,1
500,36,Male,Footwear,99,Rhode Island,L,Silver,Winter,4.8,Yes,Express,Yes,24,PayPal,Monthly,36-45,Millennial (29-44),Luxury ($81-$100),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.684,High Value,Engaged Subscriber,60.36,Rated,Excellent (4.5-5.0),1,1
501,36,Male,Clothing,31,Washington,L,Purple,Fall,4.8,Yes,Next Day Air,Yes,35,Venmo,Every 3 Months,36-45,Millennial (29-44),Mid ($31-$60),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.381,Low Value,Engaged Subscriber,61.56,Rated,Excellent (4.5-5.0),1,1
502,64,Male,Footwear,45,Florida,M,Cyan,Spring,2.9,Yes,Next Day Air,Yes,21,Venmo,Annually,56-70,Boomer (61-70),Mid ($31-$60),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.268,Low Value,Engaged Subscriber,58.74,Rated,Poor (2.5-2.9),1,1
503,59,Male,Clothing,30,South Carolina,S,Cyan,Fall,2.8,Yes,Express,Yes,8,PayPal,Fortnightly,56-70,Gen X (45-60),Budget (<=$30),Developing (6-10),2,High Frequency (Weekly-Bi-Weekly),0.308,Low Value,Engaged Subscriber,61.56,Rated,Poor (2.5-2.9),1,1
504,55,Male,Footwear,24,West Virginia,M,Lavender,Summer,3.2,Yes,Next Day Air,Yes,26,Bank Transfer,Quarterly,46-55,Gen X (45-60),Budget (<=$30),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.24,Low Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
505,42,Male,Footwear,22,Missouri,M,Maroon,Winter,3.9,Yes,Free Shipping,Yes,26,PayPal,Annually,36-45,Millennial (29-44),Budget (<=$30),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.189,Low Value,Engaged Subscriber,60.36,Rated,Average (3.0-3.9),1,1
506,61,Male,Clothing,63,Maine,L,Gray,Spring,4.3,Yes,Express,Yes,9,Cash,Bi-Weekly,56-70,Boomer (61-70),Premium ($61-$80),Developing (6-10),3,High Frequency (Weekly-Bi-Weekly),0.439,Medium Value,Engaged Subscriber,58.74,Rated,Good (4.0-4.4),1,1
507,28,Male,Accessories,40,Georgia,M,Olive,Fall,2.7,Yes,2-Day Shipping,Yes,48,Debit Card,Annually,26-35,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.436,Medium Value,Engaged Subscriber,61.56,Rated,Poor (2.5-2.9),1,1
508,65,Male,Clothing,20,Maine,M,Magenta,Spring,5.0,Yes,Store Pickup,Yes,33,Debit Card,Fortnightly,56-70,Boomer (61-70),Budget (<=$30),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.437,Medium Value,Engaged Subscriber,58.74,Rated,Excellent (4.5-5.0),1,1
509,27,Male,Accessories,20,Illinois,S,Yellow,Winter,3.7,Yes,Store Pickup,Yes,31,PayPal,Quarterly,26-35,Gen Z (18-28),Budget (<=$30),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.256,Low Value,Engaged Subscriber,60.36,Rated,Average (3.0-3.9),1,1
510,41,Male,Clothing,80,Delaware,L,Cyan,Summer,3.9,Yes,Free Shipping,Yes,17,Debit Card,Weekly,36-45,Millennial (29-44),Premium ($61-$80),Regular (11-25),1,High Frequency (Weekly-Bi-Weekly),0.664,High Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
511,21,Male,Clothing,87,West Virginia,M,Teal,Fall,3.9,Yes,2-Day Shipping,Yes,22,Venmo,Annually,18-25,Gen Z (18-28),Luxury ($81-$100),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.485,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
512,61,Male,Clothing,46,Hawaii,L,Yellow,Fall,3.1,Yes,Free Shipping,Yes,8,PayPal,Annually,56-70,Boomer (61-70),Mid ($31-$60),Developing (6-10),7,Low Frequency (Quarterly-Annually),0.18,Low Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
513,19,Male,Accessories,49,New York,L,Peach,Winter,,Yes,Next Day Air,Yes,2,Bank Transfer,Monthly,18-25,Gen Z (18-28),Mid ($31-$60),New (1-5),4,Medium Frequency (Monthly-Quarterly),0.277,Low Value,Engaged Subscriber,60.36,No Rating,Not Rated,1,1
514,22,Male,Accessories,65,New Mexico,M,Peach,Fall,3.6,Yes,Store Pickup,Yes,45,Venmo,Annually,18-25,Gen Z (18-28),Premium ($61-$80),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.539,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
515,64,Male,Clothing,62,Indiana,S,Olive,Winter,4.3,Yes,Standard,Yes,47,PayPal,Quarterly,56-70,Boomer (61-70),Premium ($61-$80),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.58,Medium Value,Engaged Subscriber,60.36,Rated,Good (4.0-4.4),1,1
516,28,Male,Accessories,67,Kentucky,L,Charcoal,Spring,4.5,Yes,Next Day Air,Yes,7,Cash,Monthly,26-35,Gen Z (18-28),Premium ($61-$80),Developing (6-10),4,Medium Frequency (Monthly-Quarterly),0.403,Medium Value,Engaged Subscriber,58.74,Rated,Excellent (4.5-5.0),1,1
517,34,Male,Clothing,41,West Virginia,L,Indigo,Fall,2.8,Yes,2-Day Shipping,Yes,19,Debit Card,Bi-Weekly,26-35,Millennial (29-44),Mid ($31-$60),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.4,Medium Value,Engaged Subscriber,61.56,Rated,Poor (2.5-2.9),1,1
518,61,Male,Footwear,49,North Dakota,L,Silver,Fall,2.7,Yes,Free Shipping,Yes,44,Cash,Every 3 Months,56-70,Boomer (61-70),Mid ($31-$60),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.535,Medium Value,Engaged Subscriber,61.56,Rated,Poor (2.5-2.9),1,1
519,24,Male,Clothing,100,Oregon,M,Beige,Fall,2.9,Yes,Next Day Air,Yes,16,Venmo,Every 3 Months,18-25,Gen Z (18-28),Luxury ($81-$100),Regular (11-25),5,Medium Frequency (Monthly-Quarterly),0.59,Medium Value,Engaged Subscriber,61.56,Rated,Poor (2.5-2.9),1,1
520,19,Male,Accessories,54,Minnesota,L,Blue,Summer,4.4,Yes,2-Day Shipping,Yes,17,Bank Transfer,Quarterly,18-25,Gen Z (18-28),Mid ($31-$60),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.326,Low Value,Engaged Subscriber,58.41,Rated,Good (4.0-4.4),1,1
521,51,Male,Accessories,84,South Carolina,M,White,Spring,3.9,Yes,Free Shipping,Yes,20,Debit Card,Quarterly,46-55,Gen X (45-60),Luxury ($81-$100),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.497,Medium Value,Engaged Subscriber,58.74,Rated,Average (3.0-3.9),1,1
522,36,Male,Clothing,41,Vermont,L,Gold,Winter,3.5,Yes,Standard,Yes,50,Bank Transfer,Annually,36-45,Millennial (29-44),Mid ($31-$60),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.455,Medium Value,Engaged Subscriber,60.36,Rated,Average (3.0-3.9),1,1
523,65,Male,Accessories,88,Minnesota,M,Blue,Spring,2.5,Yes,Store Pickup,Yes,37,Cash,Quarterly,56-70,Boomer (61-70),Luxury ($81-$100),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.639,Medium Value,Engaged Subscriber,58.74,Rated,Poor (2.5-2.9),1,1
524,46,Male,Footwear,40,Delaware,M,Orange,Spring,4.9,Yes,Express,Yes,5,PayPal,Quarterly,46-55,Gen X (45-60),Mid ($31-$60),New (1-5),6,Low Frequency (Quarterly-Annually),0.17,Low Value,Engaged Subscriber,58.74,Rated,Excellent (4.5-5.0),1,1
525,59,Male,Clothing,39,Pennsylvania,M,Gold,Summer,4.8,Yes,Free Shipping,Yes,44,PayPal,Annually,56-70,Gen X (45-60),Mid ($31-$60),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.402,Medium Value,Engaged Subscriber,58.41,Rated,Excellent (4.5-5.0),1,1
526,51,Male,Outerwear,37,Iowa,M,Cyan,Spring,3.2,Yes,Next Day Air,Yes,41,Debit Card,Monthly,46-55,Gen X (45-60),Mid ($31-$60),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.496,Medium Value,Engaged Subscriber,58.74,Rated,Average (3.0-3.9),1,1
527,51,Male,Clothing,52,New Jersey,S,Red,Winter,4.9,Yes,Standard,Yes,19,Cash,Monthly,46-55,Gen X (45-60),Mid ($31-$60),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.414,Medium Value,Engaged Subscriber,60.36,Rated,Excellent (4.5-5.0),1,1
528,21,Male,Clothing,23,South Carolina,L,Yellow,Winter,4.3,Yes,Next Day Air,Yes,47,Bank Transfer,Every 3 Months,18-25,Gen Z (18-28),Budget (<=$30),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.427,Medium Value,Engaged Subscriber,60.36,Rated,Good (4.0-4.4),1,1
529,34,Male,Footwear,88,Maryland,S,Beige,Winter,3.2,Yes,Express,Yes,40,Cash,Annually,26-35,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.619,Medium Value,Engaged Subscriber,60.36,Rated,Average (3.0-3.9),1,1
530,32,Male,Clothing,84,California,M,Orange,Fall,3.7,Yes,Standard,Yes,6,Credit Card,Monthly,26-35,Millennial (29-44),Luxury ($81-$100),Developing (6-10),4,Medium Frequency (Monthly-Quarterly),0.481,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
531,48,Male,Outerwear,37,Montana,XL,Magenta,Winter,3.2,Yes,Store Pickup,Yes,25,Credit Card,Bi-Weekly,46-55,Gen X (45-60),Mid ($31-$60),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.423,Medium Value,Engaged Subscriber,60.36,Rated,Average (3.0-3.9),1,1
532,50,Male,Footwear,51,Vermont,L,Purple,Fall,3.4,Yes,Next Day Air,Yes,42,Cash,Weekly,46-55,Gen X (45-60),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.698,High Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
533,26,Male,Clothing,76,Texas,L,Black,Winter,4.1,Yes,Express,Yes,35,Bank Transfer,Every 3 Months,26-35,Gen Z (18-28),Premium ($61-$80),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.606,Medium Value,Engaged Subscriber,60.36,Rated,Good (4.0-4.4),1,1
534,57,Male,Footwear,60,North Carolina,L,Pink,Spring,4.5,Yes,Next Day Air,Yes,17,Debit Card,Weekly,56-70,Gen X (45-60),Mid ($31-$60),Regular (11-25),1,High Frequency (Weekly-Bi-Weekly),0.564,Medium Value,Engaged Subscriber,58.74,Rated,Excellent (4.5-5.0),1,1
535,65,Male,Accessories,72,Florida,L,Pink,Fall,4.5,Yes,Next Day Air,Yes,4,PayPal,Quarterly,56-70,Boomer (61-70),Premium ($61-$80),New (1-5),6,Low Frequency (Quarterly-Annually),0.323,Low Value,Engaged Subscriber,61.56,Rated,Excellent (4.5-5.0),1,1
536,56,Male,Clothing,45,West Virginia,L,Maroon,Spring,3.2,Yes,Free Shipping,Yes,24,Bank Transfer,Weekly,56-70,Gen X (45-60),Mid ($31-$60),Regular (11-25),1,High Frequency (Weekly-Bi-Weekly),0.539,Medium Value,Engaged Subscriber,58.74,Rated,Average (3.0-3.9),1,1
537,44,Male,Outerwear,84,Illinois,S,Maroon,Fall,4.4,Yes,Store Pickup,Yes,16,Debit Card,Every 3 Months,36-45,Millennial (29-44),Luxury ($81-$100),Regular (11-25),5,Medium Frequency (Monthly-Quarterly),0.51,Medium Value,Engaged Subscriber,61.56,Rated,Good (4.0-4.4),1,1
538,50,Male,Clothing,49,Virginia,S,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,14,Debit Card,Annually,46-55,Gen X (45-60),Mid ($31-$60),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.238,Low Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
539,27,Male,Clothing,22,Virginia,XL,Green,Spring,3.2,Yes,Free Shipping,Yes,43,Cash,Weekly,26-35,Gen Z (18-28),Budget (<=$30),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.56,Medium Value,Engaged Subscriber,58.74,Rated,Average (3.0-3.9),1,1
540,49,Male,Outerwear,48,Wyoming,M,Violet,Winter,4.0,Yes,Store Pickup,Yes,49,Debit Card,Weekly,46-55,Gen X (45-60),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.733,High Value,Engaged Subscriber,60.36,Rated,Good (4.0-4.4),1,1
541,49,Male,Clothing,37,South Carolina,M,Lavender,Spring,3.1,Yes,Next Day Air,Yes,33,Cash,Every 3 Months,46-55,Gen X (45-60),Mid ($31-$60),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.397,Low Value,Engaged Subscriber,58.74,Rated,Average (3.0-3.9),1,1
542,52,Male,Outerwear,27,Connecticut,L,Gray,Fall,2.8,Yes,Next Day Air,Yes,45,Cash,Bi-Weekly,46-55,Gen X (45-60),Budget (<=$30),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.516,Medium Value,Engaged Subscriber,61.56,Rated,Poor (2.5-2.9),1,1
543,27,Male,Footwear,79,Illinois,XL,Teal,Spring,4.6,Yes,Next Day Air,Yes,35,Cash,Bi-Weekly,26-35,Gen Z (18-28),Premium ($61-$80),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.705,High Value,Engaged Subscriber,58.74,Rated,Excellent (4.5-5.0),1,1
544,53,Male,Clothing,98,Alabama,S,Red,Spring,4.3,Yes,Express,Yes,11,Credit Card,Monthly,46-55,Gen X (45-60),Luxury ($81-$100),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.586,Medium Value,Engaged Subscriber,58.74,Rated,Good (4.0-4.4),1,1
545,34,Male,Footwear,64,Washington,S,Yellow,Summer,3.3,Yes,Standard,Yes,30,Bank Transfer,Every 3 Months,26-35,Millennial (29-44),Premium ($61-$80),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.51,Medium Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
546,33,Male,Outerwear,32,Alabama,L,Magenta,Summer,3.5,Yes,2-Day Shipping,Yes,48,Debit Card,Annually,26-35,Millennial (29-44),Mid ($31-$60),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.396,Low Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
547,62,Male,Clothing,74,New Mexico,M,Brown,Winter,3.4,Yes,Free Shipping,Yes,45,Venmo,Bi-Weekly,56-70,Boomer (61-70),Premium ($61-$80),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.751,High Value,Engaged Subscriber,60.36,Rated,Average (3.0-3.9),1,1
548,38,Male,Outerwear,50,Nevada,M,Blue,Winter,2.8,Yes,Free Shipping,Yes,26,Venmo,Weekly,36-45,Millennial (29-44),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.579,Medium Value,Engaged Subscriber,60.36,Rated,Poor (2.5-2.9),1,1
549,36,Male,Accessories,64,Nebraska,M,Black,Winter,4.6,Yes,Store Pickup,Yes,41,Debit Card,Every 3 Months,36-45,Millennial (29-44),Premium ($61-$80),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.589,Medium Value,Engaged Subscriber,60.36,Rated,Excellent (4.5-5.0),1,1
550,31,Male,Accessories,29,Arizona,S,Olive,Fall,3.6,Yes,Express,Yes,37,Venmo,Bi-Weekly,26-35,Millennial (29-44),Budget (<=$30),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.469,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
551,62,Male,Accessories,62,Georgia,M,Olive,Summer,3.3,Yes,Store Pickup,Yes,12,PayPal,Weekly,56-70,Boomer (61-70),Premium ($61-$80),Regular (11-25),1,High Frequency (Weekly-Bi-Weekly),0.539,Medium Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
552,29,Male,Outerwear,78,Idaho,XL,Green,Fall,3.1,Yes,2-Day Shipping,Yes,27,Cash,Bi-Weekly,26-35,Millennial (29-44),Premium ($61-$80),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.642,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
553,24,Male,Clothing,94,Missouri,M,Peach,Fall,3.5,Yes,Express,Yes,18,Bank Transfer,Weekly,18-25,Gen Z (18-28),Luxury ($81-$100),Regular (11-25),1,High Frequency (Weekly-Bi-Weekly),0.741,High Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
554,63,Male,Accessories,59,Florida,M,White,Winter,3.2,Yes,Express,Yes,15,Credit Card,Quarterly,56-70,Boomer (61-70),Mid ($31-$60),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.337,Low Value,Engaged Subscriber,60.36,Rated,Average (3.0-3.9),1,1
555,56,Male,Footwear,47,Minnesota,M,Red,Summer,3.0,Yes,Express,Yes,34,Bank Transfer,Weekly,56-70,Gen X (45-60),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.621,Medium Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
556,63,Male,Accessories,57,Maine,M,White,Fall,4.8,Yes,Express,Yes,37,Venmo,Annually,56-70,Boomer (61-70),Mid ($31-$60),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.442,Medium Value,Engaged Subscriber,61.56,Rated,Excellent (4.5-5.0),1,1
557,40,Male,Outerwear,90,Montana,L,Indigo,Winter,5.0,Yes,Store Pickup,Yes,21,Cash,Fortnightly,36-45,Millennial (29-44),Luxury ($81-$100),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.701,High Value,Engaged Subscriber,60.36,Rated,Excellent (4.5-5.0),1,1
558,18,Male,Clothing,60,Alaska,M,White,Spring,2.9,Yes,Free Shipping,Yes,31,Debit Card,Weekly,18-25,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.664,High Value,Engaged Subscriber,58.74,Rated,Poor (2.5-2.9),1,1
559,50,Male,Footwear,77,Iowa,L,Teal,Fall,3.2,Yes,Express,Yes,43,Debit Card,Every 3 Months,46-55,Gen X (45-60),Premium ($61-$80),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.668,High Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
560,66,Male,Accessories,41,Arizona,M,Indigo,Fall,2.9,Yes,Store Pickup,Yes,22,Bank Transfer,Monthly,56-70,Boomer (61-70),Mid ($31-$60),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.38,Low Value,Engaged Subscriber,61.56,Rated,Poor (2.5-2.9),1,1
561,25,Male,Accessories,48,Louisiana,L,Red,Fall,,Yes,Free Shipping,Yes,12,Debit Card,Annually,18-25,Gen Z (18-28),Mid ($31-$60),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.219,Low Value,Engaged Subscriber,61.56,No Rating,Not Rated,1,1
562,65,Male,Outerwear,65,Alabama,M,Blue,Fall,2.6,Yes,Next Day Air,Yes,25,PayPal,Fortnightly,56-70,Boomer (61-70),Premium ($61-$80),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.605,Medium Value,Engaged Subscriber,61.56,Rated,Poor (2.5-2.9),1,1
563,53,Male,Clothing,62,Missouri,M,Blue,Summer,3.5,Yes,Standard,Yes,40,Debit Card,Annually,46-55,Gen X (45-60),Premium ($61-$80),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.489,Medium Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
564,61,Male,Footwear,99,Idaho,M,Black,Fall,4.4,Yes,Standard,Yes,16,Debit Card,Quarterly,56-70,Boomer (61-70),Luxury ($81-$100),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.544,Medium Value,Engaged Subscriber,61.56,Rated,Good (4.0-4.4),1,1
565,67,Male,Clothing,58,Florida,M,Olive,Winter,3.4,Yes,Next Day Air,Yes,30,Bank Transfer,Weekly,56-70,Boomer (61-70),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.647,Medium Value,Engaged Subscriber,60.36,Rated,Average (3.0-3.9),1,1
566,59,Male,Accessories,43,Idaho,L,Lavender,Fall,4.2,Yes,Store Pickup,Yes,10,Venmo,Weekly,56-70,Gen X (45-60),Mid ($31-$60),Developing (6-10),1,High Frequency (Weekly-Bi-Weekly),0.429,Medium Value,Engaged Subscriber,61.56,Rated,Good (4.0-4.4),1,1
567,55,Male,Footwear,93,Alabama,M,Indigo,Spring,3.6,Yes,Store Pickup,Yes,1,Debit Card,Fortnightly,46-55,Gen X (45-60),Luxury ($81-$100),New (1-5),2,High Frequency (Weekly-Bi-Weekly),0.573,Medium Value,Engaged Subscriber,58.74,Rated,Average (3.0-3.9),1,1
568,21,Male,Clothing,50,New Hampshire,S,Red,Winter,3.0,Yes,Next Day Air,Yes,24,Venmo,Fortnightly,18-25,Gen Z (18-28),Mid ($31-$60),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.523,Medium Value,Engaged Subscriber,60.36,Rated,Average (3.0-3.9),1,1
569,44,Male,Clothing,88,Utah,L,Red,Summer,4.0,Yes,Free Shipping,Yes,36,PayPal,Monthly,36-45,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.715,High Value,Engaged Subscriber,58.41,Rated,Good (4.0-4.4),1,1
570,65,Male,Clothing,33,Alabama,M,Pink,Fall,4.4,Yes,Express,Yes,46,Credit Card,Every 3 Months,56-70,Boomer (61-70),Mid ($31-$60),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.47,Medium Value,Engaged Subscriber,61.56,Rated,Good (4.0-4.4),1,1
571,65,Male,Clothing,99,Iowa,XL,Purple,Fall,4.1,Yes,Standard,Yes,20,Cash,Annually,56-70,Boomer (61-70),Luxury ($81-$100),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.531,Medium Value,Engaged Subscriber,61.56,Rated,Good (4.0-4.4),1,1
572,54,Male,Outerwear,76,Kentucky,XL,Cyan,Spring,3.6,Yes,Free Shipping,Yes,37,Venmo,Weekly,46-55,Gen X (45-60),Premium ($61-$80),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.787,High Value,Engaged Subscriber,58.74,Rated,Average (3.0-3.9),1,1
573,56,Male,Accessories,97,South Carolina,XL,Cyan,Summer,4.6,Yes,Next Day Air,Yes,26,Bank Transfer,Annually,56-70,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.564,Medium Value,Engaged Subscriber,58.41,Rated,Excellent (4.5-5.0),1,1
574,58,Male,Clothing,68,California,M,Charcoal,Summer,3.2,Yes,2-Day Shipping,Yes,23,Credit Card,Bi-Weekly,56-70,Gen X (45-60),Premium ($61-$80),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.564,Medium Value,Engaged Subscriber,58.41,Rated,Average (3.0-3.9),1,1
575,54,Male,Footwear,79,Maine,L,Red,Fall,4.8,Yes,Free Shipping,Yes,20,Bank Transfer,Bi-Weekly,46-55,Gen X (45-60),Premium ($61-$80),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.597,Medium Value,Engaged Subscriber,61.56,Rated,Excellent (4.5-5.0),1,1
576,58,Male,Clothing,86,Nebraska,M,Peach,Fall,4.8,Yes,Express,Yes,38,PayPal,Monthly,56-70,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.719,High Value,Engaged Subscriber,61.56,Rated,Excellent (4.5-5.0),1,1
577,48,Male,Accessories,68,Washington,M,Black,Winter,5.0,Yes,2-Day Shipping,Yes,5,Credit Card,Every 3 Months,46-55,Gen X (45-60),Premium ($61-$80),New (1-5),5,Medium Frequency (Monthly-Quarterly),0.352,Low Value,Engaged Subscriber,60.36,Rated,Excellent (4.5-5.0),1,1
578,19,Male,Clothing,52,Alabama,M,Black,Fall,3.7,Yes,Store Pickup,Yes,41,Venmo,Annually,18-25,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.446,Medium Value,Engaged Subscriber,61.56,Rated,Average (3.0-3.9),1,1
579,69,Male,Footwear,90,Maine,M,Purple,Fall,4.6,Yes,Next Day Air,Yes,22,Credit Card,Fortnightly,56-70,Boomer (61-70),Luxury ($81-$100),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.708,High Value,Engaged Subscriber,61.56,Rated,Excellent (4.5-5.0),1,1
